PAGASA 14.6452 121.0442
980625	12.5049	124.6365
980626	7.7903	126.4543
980627	12.0777	124.5457
980628	14.1534	122.8307
980629	13.487	123.6173
980631	9.2133	124.7658
980632	16.781767	121.69561
980633	16.574364	121.695549
980634	9.7795	123.144
980635	10.1931	123.7496
980636	11.1489	124.4712
980637	10.3183	123.9807
980638	20.449	121.9751
980639	18.07	121.6061
980641	14.5551	121.0433
980642	14.2553	121.3785
980643	14.748	121.6508
980644	14.4704	121.4246
980645	13.3228	122.6781
980646	13.9214	122.0984
980647	10.5865	122.1421
980648	18.262264	121.997505
980649	18.227051	121.555763
980651	15.798057	120.288976
980652	10.9966	122.8082
980653	13.9756	120.9007
980654	13.8696	120.6647
980655	14.1639	120.819
980656	15.580133	120.591561
980657	15.81019	120.456051
980658	15.852117	120.256432
980659	16.027824	120.6298
980661	16.160775	119.876893
980662	16.053507	119.877826
980663	13.7484	120.9425
980664	8.3771	124.952
980665	17.448	121.4648
980666	17.8069	121.4233
980667	17.8214	121.494
980668	11.2436	125.0081
980669	12.3676	123.6274
980671	14.612	121.0867
980672	11.2218	124.9929
980673	18.0619	121.6456
980674	16.9514	121.4972
980675	17.2289	121.6331
980676	17.0411	121.8019
980677	17.158	121.9276
980678	16.989	121.9499
980679	17.9023	121.6535
980681	16.9035	121.763
980682	16.6187	121.4866
980683	17.8388	121.7236
980684	18.2879	121.8314
980685	18.5897	121.2213
980686	18.5333	121.0297
980687	18.5617	120.9922
980688	12.8895	120.7947
980689	12.3604	121.0449
980691	9.3362	125.9772
980692	9.2691	126.1694
980693	12.4	121.9814
980694	13.4989	120.9553
980695	8.6319	126.0957
980696	8.8876	126.3114
980697	8.3988	126.2927
980698	7.2173	125.549
980699	14.531	121.1537
980701	13.3466	122.5194
980702	13.8843	122.2602
980703	9.5405	125.5231
980704	7.1919	126.0812
980705	10.7788	123.0161
980706	10.3198	125.5391
980707	10.8834	123.1086
980708	10.9251	123.1332
980709	14.8086	120.8442
980711	9.7416	124.5734
980712	16.1302	121.9093
980713	16.3926	122.2117
980714	10.6796	123.0435
980715	10.6694	122.9561
980716	9.0627	123.035
980717	14.6704	121.6086
980718	10.7395	123.041
980719	9.6022	122.4672
980721	11.4119	122.5134
980722	10.3633	123.9231
980723	10.3067	123.9161
980725	14.7749	120.9988
980726	15.1497	120.5776
980727	15.4866	120.5898
980728	9.415	118.5369
980729	9.2381	117.9972
980731	16.2774	122.1233
980732	13.0402	124.1935
980733	10.6106	123.0444
980734	16.388	119.8928
980735	15.9905	119.8802
980736	13.9658	122.5395
980737	6.6353	124.067
980738	12.7502	124.1366
980739	12.5852	124.0854
980741	12.675615	123.874412
980742	12.82839	123.834699
980743	12.872319	124.008307
980744	9.6185	125.4018
980745	10.8252	119.5183
980746	10.3198	119.3407
980747	14.8386	121.0453
980748	16.5268	120.22
980749	13.6982	123.0619
980751	13.5085	123.0427
980752	14.0221	123.2588
980753	7.985905	117.062329
980754	16.853691	120.378395
980755	16.719984	120.34697
980756	14.331312	122.493795
980757	14.135755	122.924572
980758	14.071205	122.96092
980759	14.082372	122.957418
980761	8.7743	117.839203
980762	9.279841	118.419106
980763	10.120612	124.553908
980764	13.660955	123.190422
980765	17.857222	121.9025
980766	13.619671	123.220587
980767	13.564648	123.144241
980768	8.036845	126.413574
980769	12.936	124.1205
980771	12.9785	123.8003
980772	16.043052	120.336237
980773	16.288862	119.949043
980774	16.116441	119.798758
980775	16.4311	120.345052
980776	14.2650486	122.7722168
980777	14.185603	122.393062
980778	10.15038	124.327327
980779	16.322861	120.36661
980781	15.962731	120.575357
980782	9.782138	126.156242
980783	16.047812	120.591665
980784	18.515567	120.737609
980785	15.723408	119.888397
980786	15.491798	119.961723
980787	18.333277	120.618338
980788	18.1797	120.5335
980789	18.5602	120.7868
980791	18.5113	120.6447
980792	17.8554	120.4499
980793	9.758	125.4819
980794	13.6047	123.5223
980795	13.8821	122.7242
980796	13.6937	123.447
980797	7.8276	123.4394
980798	13.5716	122.5643
980799	14.1089	123.0116
980801	13.9584	122.2901
980802	13.5915	123.0813
980803	13.5958	123.1769
980804	13.2884	123.4141
980805	11.4263	122.0552
980807	18.3579	121.6371
980808	18.4438	121.4575
980809	15.4816	120.9795
980811	16.7814	121.5382
980812	18.3494	122.0906
980813	15.8754	120.8954
980814	15.3278	119.9765
980815	18.5598	121.2351
980816	14.4891	121.0623
980817	13.7343	123.521
980818	13.9218	122.5958
980819	13.5569	123.3726
980821	14.4044	120.9402
980822	14.2822	120.720214
980823	14.223	120.972112
980824	15.60447	121.029419
980825	17.752499	121.737623
980826	9.9517	123.9611
980827	14.1412	122.9507
980829	8.1213	122.6736
980831	8.440588	123.023518
980832	8.234388	122.99929
980833	13.595088	124.099615
980834	13.658804	124.37161
980835	15.243272	120.562505
980836	13.983793	124.13248
980837	13.757754	122.976509
980838	13.566483	123.183337
980839	12.906137	123.5946
980841	13.186778	124.12821
980842	14.0440667	124.161408
980843	13.941119	124.288865
980844	12.923989	123.675676
980845	13.781289	124.390842
980846	7.499646	123.341599
980848	13.8161	123.3376
980849	17.687616	120.428056
980851	18.102838	120.699918
980852	17.426969	120.474086
980853	17.681271	120.361642
980854	17.793623	120.45469
980855	18.346228	121.497945
980856	13.70833	123.214686
980857	9.7333	118.733879
980859	6.982857	124.437723
980861	7.5487	126.1371
980862	7.3632	125.8196
980863	6.056	125.0972
980864	18.0579	120.5214
980865	12.2314	123.507
980866	12.5118	123.3964
980867	12.0397	123.1918
980868	12.702875	124.6572388
980869	8.49665	124.6572388
980871	15.4918	119.9617
980872	14.607198	120.40198
980873	9.238408	126.063368
980874	7.7434	122.2969
980875	12.4207	123.7805
980876	11.47420	123.08858
980877	10.43053	121.92657
980878	7.66853	126.085409
980879	9.062	123.1151
980881	11.8185	122.1622
980882	12.5707	123.7329
980883	17.1242	121.6145
980884	18.1331	121.6687
980885	11.8971	120.2291
980886	16.7782	121.0872
980887	14.2246	121.1385
980888	16.6749	120.9368
980889	10.1963	118.8933
980891	10.02	118.978
980892	10.027726	122.833079
980893	14.1617	121.0847
980894	8.5053	125.0571
980895	11.4916	119.871
980896	11.5738	123.1331
980897	9.4435	118.5603
980898	9.3747	118.1421
980899	8.9713	117.9994
980901	8.876	117.5013
980902	9.0195	117.648
980903	8.5481	123.3604
980904	16.9789	121.3263
980906	16.8389	121.0056
980907	10.8251	119.5167
980908	16.9752	121.2199
980909	16.7579	121.2342
980911	13.425	120.4469
980912	16.1039	119.835
980913	14.3923	121.337
980914	8.2463	123.8462
980915	15.194	120.5288
980916	5.8659	125.081
980917	10.6619	122.3217
980918	13.633	123.191
980919	13.6806	123.2183
980921	12.9021	123.2462
980922	8.1815	124.1092
980923	10.283	123.8817
980924	11.3221	119.54
980925	10.5179	119.268
980926	11.0147	119.4193
980927	10.5281	119.7701
980928	10.4116	119.1783
980929	10.1442	119.2138
980931	11.0071	119.3056
980932	10.5499	119.9861
980933	13.1475	123.7519
980934	9.6595	125.602
980935	9.573	125.7327
980936	9.8644	126.1
980937	11.4529	123.2439
980938	11.4273	122.9307
980939	14.2351	121.059
980941	14.4484	120.5296
980942	14.5443	121.2058
980943	7.2759	124.3021
980944	7.2201	124.2439
980945	7.1634	124.2132
980946	14.0082	121.1662
980947	15.116376	120.513195
980948	10.290108	123.896912
980949	10.268333	123.96055
980951	8.834344	117.877949
980952	9.2834	118.422228
980953	8.677431	117.634635
980955	18.526837	120.687147
980956	11.4818332	122.832365
980957	11.387384	122.780834
980958	11.487845	122.997089
980959	11.452731	123.154133
980961	11.462798	122.768572
980962	12.132657	119.934412
980963	9.574958	121.194343
980964	10.30579	124.9805
980965	11.88574	120.01452
980966	14.292504	121.099862
980967	11.89437	120.019184
980968	11.265886	119.674031
980969	11.257102	123.014228
980971	11.225491	122.928794
980972	11.262094	122.68743
980973	11.433472	122.6647
980974	8.215585	117.101856
980975	10.51771	123.42815
980976	16.720732	121.06945
980977	16.6489	121.1774
980978	16.519903	121.076134
980979	16.344304	120.92571
980982	16.156318	120.903032
980983	14.541113	121.027546
980984	10.162891	125.668244
980985	14.230609	121.071745
980986	8.977656	125.330971
980987	7.370087	125.8621
